59.904473,10.786167
59.917866,10.754898
59.914306,10.720202
59.9262242,10.7296246
59.9156603,10.7622812
59.922777,10.738655
59.912793405455375,10.710103028570302
59.92843404417577,10.75943014633117
59.9172794,10.7581553
59.93923,10.75917
59.928349,10.77837
59.9123469,10.7638147
59.9244031,10.7130691
59.924732,10.724628
59.937205,10.7605813
59.92806670615684,10.751202636819613
59.914943,10.773977
59.93285662158759,10.777633472422016
59.9099822,10.7914482
59.927292,10.773185
59.9268706,10.7384634
59.91537003977052,10.748493387102522
59.915182,10.782129
59.919001,10.692321
59.925265,10.750462
59.925471317049954,10.73121932213806
59.929545,10.7489862
59.922425,10.758182
59.9283928,10.7559693
59.918632,10.757867
59.920218,10.717978
59.920995,10.750358
59.9243639,10.7615858
59.915417698024385,10.76933022142641
59.9034528,10.777958
59.92958561753996,10.732839000000013
59.90321254732584,10.7673442932541
59.9121109,10.7661939
59.915088,10.7222803
59.9186359,10.7523939
59.926697,10.716195
59.91728078292675,10.708375798767435
59.92716771401357,10.749754560118863
59.932792,10.734457
59.910974,10.7277001
59.9378,10.7541
59.93363159074286,10.769118139881124
59.94032925181832,10.766136667493829
59.92507,10.775996
59.9224256,10.7554274
59.9256113,10.760926
59.91662195885618,10.783309055819714
59.9294565845173,10.769121495700826
59.918578143336774,10.703899530059402
59.9131891,10.7897605
59.90707579234818,10.779164402446728
59.9261462,10.7310355
59.919179,10.764162
59.915424,10.714577
59.920259,10.760629
59.925488,10.746058
59.9225392,10.7045406
59.929005,10.7496755
59.908576,10.786856
59.908255,10.7678
59.943777539367225,10.760121127577955
59.91357497092093,10.726229742333288
59.9172088,10.7622135
59.9167376,10.779916
59.910331,10.75011
59.9309181,10.7728203
59.919524,10.70884
59.92714,10.730981
59.923229,10.766171
59.911901,10.749929
59.923898,10.6760339
59.920335,10.760804
59.929419,10.726195
59.91652053839767,10.749202233135232
59.922839,10.775658
59.91366109486603,10.75729364846211
59.9191421,10.7196414
59.910154466964954,10.751980909227372
59.929045,10.716926
59.91218291295141,10.7544337247013
59.9230577,10.7717192
59.91598309274519,10.75155119076095
59.903989,10.740627
59.923703,10.740542
59.919927,10.735428
59.92114988507087,10.754714015938562
59.9163309,10.716349
59.911453,10.776072
59.909006,10.75618
59.929542,10.781053
59.907674,10.686843
59.934936,10.749466
59.909467,10.722509
59.9224222,10.7272388
59.927605868377185,10.76598469881135
59.911392299457006,10.747281829592453
59.92251,10.75101
59.949239,10.768576
59.908227,10.781088
59.9238826,10.7313627
59.9287502718149,10.767546377298158
59.91320242563816,10.767579386407874
59.92377440938114,10.734712874574
59.9141971,10.7428828
59.91381587564694,10.798093360118871
59.931828,10.748745
59.924342,10.79285
59.93507,10.76915
59.9207284,10.7594857
59.9246852,10.7395045
59.937743,10.751648
59.9101207,10.7407129
59.935995,10.765413
59.9315302,10.762169
59.9126844,10.7229003
59.91783548782385,10.766373769557958
59.91252,10.76224
59.9107393,10.7609998
59.9294351,10.7136816
59.93215,10.723478
59.920852,10.733357
59.93068679863987,10.746273349149249
59.93277225626508,10.758594919923468
59.90580676630004,10.753656509579287
59.911776299209265,10.735113005880237
59.93087712510462,10.791823716034969
59.942780248542554,10.722993731144015
59.922485,10.720896
59.91424026794647,10.732771354719745
59.9339754,10.7521029
59.94558091179507,10.760323881579982
59.9146509,10.7598719
59.9212063,10.7699892
59.9200421,10.726634
59.92033,10.683814
59.923240042155456,10.792831438028703
59.931020132184614,10.736036647971048
59.932383,10.741475
59.9205528,10.7342854
59.9360307,10.7364516
59.919463,10.743829
59.94114763297182,10.750775120272449
59.9180141,10.7184345
59.9198098,10.651118
59.9337026,10.7519299
59.935342,10.726472
59.9103558,10.7051061
59.919252,10.774712
59.919111,10.736179
59.9193337,10.6968953
59.9179676629428,10.738628884264756
59.9193095,10.7343051
59.9123341,10.752292
59.92226850808104,10.679579749668129
59.908004655328924,10.7625700380287
59.924821,10.739909
59.932432498521095,10.721762294477472
59.935947,10.681138
59.914145,10.715505
59.92208,10.68588
59.9147672,10.740971
59.92753764682686,10.710262803261259
59.93347989334691,10.726294394131088
59.926929,10.776971
59.92012811804052,10.768875408563598
59.942742106473666,10.703833031254021
59.9108469,10.7303766
59.9150596,10.7312715
59.9272941,10.6755714
59.922337,10.7617503
59.91546786564256,10.751140873016311
59.94743324225673,10.732569703704815
59.91351552854147,10.757334670552268
59.9110506,10.7493737
59.92095635370271,10.714055629614734
59.9170851,10.7128796
59.945450633702556,10.713867957672134
59.91731888534716,10.716909039918278
59.9135227,10.7301061
59.94671044754387,10.773805285879131
59.922723981014094,10.67862514536896
59.9102277,10.7208788
59.9273747,10.7960147
59.9080552,10.7479977
59.937913,10.73048
59.915667,10.7775665
59.914871,10.701037
59.930596,10.714778
59.92979845370007,10.743540765932096
59.9347352,10.7096985
59.915262,10.7253157
59.914586,10.735453
59.912711,10.735595
59.92464487862039,10.781726510450724
59.92984300295666,10.711284727205708
59.915451,10.758328
59.9112227,10.7481976
59.9358883,10.7350062
59.94247260310697,10.723715245368956
59.9261831,10.7098327
59.938863086921295,10.780603250331886
59.917485,10.732128
59.92808,10.708767
59.9115945,10.7617736
59.91118372188379,10.730034556850455
59.910180852633516,10.751698750995615
59.9330870371029,10.703967938028702
59.940398,10.730036
59.91300035973293,10.746760585982287
59.9138973,10.7423101
59.90591083488326,10.778592132296495
59.92985724219502,10.714566236770679
59.90918420865812,10.81431433498766
59.939244,10.774319
59.92763407981436,10.799249379762283
59.945955,10.710392
59.9433939,10.7482848
59.906922167198275,10.746530272588245
